,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mmp27,0.370863441,0.005723711,0.004,0,1
Mmp28,0.370863441,0.003225916,0.004,0,1
Mmp9,0.204157086,0.016119217,0.008,0,1
Mmrn2,0.649124782,-0.039611361,0.06,0.07,1
Mms19,0.022637586,0.200428719,0.297,0.214,1
Mms22l,0.241929677,-0.004918767,0.109,0.074,1
Mmut,0.774952532,-0.030666061,0.117,0.107,1
Mn1,0.748495862,-0.010243311,0.09,0.098,1
Mnat1,0.937831194,0.028767201,0.534,0.53,1
Mnd1,0.155540811,-0.013392009,0.008,0.023,1
Mns1,0.482058157,-0.025397822,0.117,0.14,1
Mnt,0.193137834,-0.130460216,0.102,0.135,1
Moap1,0.426678738,0.007873489,0.011,0.005,1
Mob1a,0.200563466,0.023126021,0.128,0.088,1
Mob1b,0.967982367,-0.023907432,0.256,0.251,1
Mob2,0.129342516,-0.133285893,0.211,0.26,1
Mob3a,0.92641446,0.042022527,0.128,0.13,1
Mob3b,0.83223945,-0.010937887,0.008,0.009,1
Mob3c,0.043713503,0.028504242,0.019,0,1
Mob4,0.255675081,-0.119992193,0.451,0.502,1
Mobp,0.795541243,-0.006153691,0.011,0.014,1
Mocos,0.67342273,0.011588183,0.019,0.014,1
Mocs1,0.227046998,-0.044317098,0.06,0.088,1
Mocs2,0.168922019,-0.079201845,0.188,0.237,1
Mocs3,0.494195775,-0.021991857,0.026,0.037,1
Mog,0.278888168,-0.01426275,0.008,0.019,1
Mogat1,0.522484632,0.006892713,0.015,0.023,1
Mogs,0.090574573,0.070852276,0.06,0.028,1
Mok,0.109882979,0.132049704,0.398,0.33,1
Mon1a,0.62640473,0.024180164,0.132,0.116,1
Mon1b,0.386940472,0.03240486,0.019,0.009,1
Mon2,0.861017576,-0.015161592,0.481,0.488,1
Morc1,0.696905057,-0.053347062,0.008,0.005,1
Morc2a,0.195175573,0.062218962,0.35,0.279,1
Morc2b,0.397520617,-0.068753529,0.165,0.191,1
Morc3,0.711620281,0.014908829,0.256,0.274,1
Morc4,0.269074096,0.081868548,0.102,0.074,1
Morf4l1,0.832507768,-0.041173513,0.613,0.595,1
Morf4l2,0.069267729,0.113199489,0.466,0.391,1
Morn1,0.138729689,0.049210622,0.293,0.233,1
Morn2,0.788412603,0.017745723,0.368,0.358,1
Morn3,0.979815916,0.019589903,0.019,0.019,1
Morn4,0.455047515,0.043792272,0.128,0.107,1
Morn5,0.11601868,-0.012480451,0,0.009,1
Morrbid,0.988785793,-0.002196095,0.019,0.019,1
Mosmo,0.07242668,0.154201494,0.365,0.298,1
Mospd1,0.736692572,-0.005290321,0.071,0.079,1
Mospd2,0.404820875,0.063906795,0.233,0.2,1
Mospd3,0.234908847,0.027342157,0.113,0.079,1
Mov10,0.653159136,0.01487317,0.147,0.13,1
Mov10l1,0.375714181,0.06700166,0.09,0.07,1
Mpc1,0.699501121,0.050673241,0.496,0.484,1
Mpc2,0.767508959,-0.042075562,0.252,0.26,1
Mpdu1,0.981098177,0.015308299,0.098,0.098,1
Mpdz,0.962766268,-0.024674798,0.526,0.493,1
Mpeg1,0.370863441,0.014864388,0.004,0,1
Mpg,0.103252366,0.090684141,0.102,0.06,1
Mphosph10,0.436364899,-0.066173832,0.135,0.158,1
Mphosph6,0.661908646,-0.006849552,0.094,0.084,1
Mphosph8,0.483724313,0.039842421,0.429,0.405,1
Mphosph9,0.331186065,0.013949021,0.357,0.312,1
Mpi,0.32295326,-0.057753792,0.075,0.098,1
Mpl,0.267811061,-0.017505463,0,0.005,1
Mplkip,0.786046783,-0.035336445,0.211,0.195,1
Mpnd,0.205873683,-0.06712752,0.154,0.2,1
Mpp1,0.82377664,0.042392982,0.207,0.2,1
Mpp2,0.205950872,0.109569635,0.15,0.112,1
Mpp3,0.386437699,-0.046253517,0.068,0.088,1
Mpp4,0.312318922,-0.050503364,0.056,0.079,1
Mpp5,0.038747401,0.127734579,0.387,0.293,1
Mpp6,0.245727652,0.07976773,0.335,0.284,1
Mpp7,0.330172608,0.073770495,0.451,0.405,1
Mppe1,0.591028118,-0.039240768,0.075,0.088,1
Mpped1,0.304851315,-0.032430059,0.083,0.112,1
Mpped2,0.800020632,0.001227819,0.496,0.474,1
Mprip,0.400799221,-0.08598737,0.65,0.651,1
Mpv17,0.288928669,-0.070225674,0.147,0.181,1
Mpv17l,0.0381994,0.162510379,0.406,0.312,1
Mpv17l2,0.112236731,-0.05234229,0.034,0.065,1
Mpzl1,0.089973769,0.106938031,0.18,0.126,1
Mpzl2,0.884683203,0.002118463,0.004,0.005,1
Mpzl3,0.009145385,-0.10778831,0.026,0.079,1
Mrap2,0.847366381,0.030566369,0.214,0.209,1
Mras,0.359122511,0.059736786,0.312,0.274,1
Mrc1,0.219845999,-0.022498808,0.004,0.014,1
Mrc2,0.015527989,0.091468228,0.079,0.028,1
Mre11a,0.293959023,0.061928955,0.195,0.158,1
Mreg,0.396178684,0.108868098,0.053,0.037,1
Mrfap1,0.875282006,-0.042448857,0.15,0.153,1
Mrgbp,0.559163467,0.067884461,0.139,0.121,1
Mrgpra2a,0.370863441,0.013509289,0.004,0,1
Mrgpra2b,0.370863441,0.012420314,0.004,0,1
Mrgpra6,0.204157086,0.005698684,0.008,0,1
Mrgpra9,0.880011338,-0.015925598,0.004,0.005,1
Mrgpre,0.260853166,0.013333947,0.023,0.009,1
Mrgprx1,0.370863441,0.016047477,0.004,0,1
Mri1,0.729449499,-0.002610764,0.256,0.274,1
Mrln,0.493078333,0.006633883,0.008,0.014,1
Mrm1,0.692109561,0.012929354,0.113,0.102,1
Mrm2,0.277673475,0.065291823,0.053,0.033,1
Mrm3,0.257890115,0.077029471,0.162,0.13,1
Mrnip,0.026536695,0.176938471,0.158,0.093,1
Mro,0.941589318,-0.000155118,0.034,0.033,1
Mroh1,0.281419169,0.111922737,0.38,0.33,1
Mroh2a,0.071607418,0.024128893,0.015,0,1
Mroh2b,0.267811061,-0.002796008,0,0.005,1
Mroh4,0.370863441,0.004698342,0.004,0,1
Mroh5,0.10584945,0.04476425,0.038,0.014,1
Mroh7,0.794164034,0.00175141,0.041,0.047,1
Mroh8,0.73124691,0.001009877,0.079,0.07,1
Mroh9,0.370863441,0.008729856,0.004,0,1
Mrpl1,0.519386689,-0.075623231,0.297,0.326,1
Mrpl10,0.533174582,-0.016897419,0.124,0.144,1
Mrpl11,0.349860892,-0.01502751,0.071,0.098,1
Mrpl12,0.724877667,-0.025622905,0.075,0.084,1
Mrpl13,0.254716865,0.041601066,0.154,0.116,1
Mrpl14,0.471094484,0.008534511,0.094,0.074,1
Mrpl15,0.928973628,-0.015416825,0.188,0.181,1
Mrpl16,0.003387745,0.142977295,0.203,0.102,1
Mrpl17,0.382641803,-0.132822193,0.117,0.14,1
Mrpl18,0.822799818,0.042481447,0.113,0.107,1
Mrpl19,0.332000068,-0.10497867,0.098,0.121,1
Mrpl2,0.83151069,-0.048155704,0.117,0.121,1
Mrpl20,0.329959797,0.049465143,0.162,0.13,1
Mrpl21,0.835998597,-0.080877109,0.282,0.26,1
Mrpl22,0.232694943,-0.039395573,0.071,0.102,1
Mrpl23,0.588667018,-0.058508964,0.211,0.233,1
Mrpl24,0.54319779,-0.090918411,0.158,0.172,1
Mrpl27,0.854620545,0.022589659,0.18,0.177,1
Mrpl28,0.329651399,0.038919576,0.094,0.07,1
Mrpl3,0.984415128,-0.024485577,0.237,0.233,1
