,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mir124a-1hg,3.10E-05,-0.571918598,0.566,0.669,0.823672648
Mir133a-1hg,0.009107679,0.446993367,0.28,0.184,1
Mir142hg,0.543247442,-1.568478563,0.006,0.011,1
Mir155hg,0.229987914,2.186041747,0.013,0.004,1
Mir22hg,0.382136741,0.04408862,0.141,0.118,1
Mir670hg,0.076019714,0.234895797,0.431,0.349,1
Mir9-3hg,0.33301795,0.60357002,0.138,0.114,1
Mir99ahg,0.92533661,-0.065405728,0.881,0.89,1
Mirg,0.731356719,-0.057235777,0.839,0.794,1
Mis12,0.333785541,-0.355354357,0.068,0.088,1
Mis18bp1,0.054995949,1.836531561,0.035,0.011,1
Misp,0.416556689,1.0904361,0.019,0.011,1
Mitd1,0.248747523,-0.144891758,0.18,0.228,1
Mitf,0.658842614,-0.379707997,0.222,0.232,1
Mki67,0.704898985,-0.758863117,0.039,0.044,1
Mkks,0.729582068,-0.047142631,0.023,0.018,1
Mkln1,0.064417843,0.2650211,0.617,0.548,1
Mkln1os,0.046829313,0.192601087,0.367,0.287,1
Mknk1,0.836852633,-0.046176408,0.158,0.165,1
Mknk2,0.059070179,-1.120080199,0.064,0.107,1
Mkrn1,0.748034326,-0.060148737,0.28,0.29,1
Mkrn2,0.013618975,1.032528027,0.151,0.088,1
Mkrn2os,0.763514423,0.718928606,0.01,0.007,1
Mks1,0.666731724,-0.100313064,0.048,0.04,1
Mkx,0.005628464,-0.36690542,0.177,0.279,1
Mlec,0.122201644,-0.731395014,0.132,0.176,1
Mlf1,0.768225136,-0.626009795,0.01,0.007,1
Mlf2,0.118654311,-0.440531104,0.341,0.386,1
Mlh1,0.979323003,-0.300787858,0.119,0.118,1
Mlh3,0.854425889,-0.389492413,0.116,0.118,1
Mlip,0.664478684,0.251193903,0.087,0.077,1
Mlkl,0.334385256,1.060599242,0.016,0.007,1
Mllt1,0.272518146,0.153505734,0.151,0.118,1
Mllt10,0.285658997,0.027392288,0.839,0.831,1
Mllt11,0.113205178,0.209868658,0.408,0.349,1
Mllt3,0.635904748,0.043134557,0.775,0.772,1
Mllt6,0.18856924,-0.042978877,0.222,0.169,1
Mlst8,0.935682269,-0.242917032,0.058,0.059,1
Mlx,0.889712696,0.246784043,0.09,0.096,1
Mlxip,0.461962122,0.05480607,0.293,0.261,1
Mlycd,0.846640403,-0.027147758,0.096,0.092,1
Mmaa,0.444510292,-0.443568071,0.296,0.312,1
Mmab,0.825381436,-0.128977137,0.103,0.096,1
Mmachc,0.515775986,0.155555145,0.013,0.007,1
Mmadhc,0.013398077,0.687008877,0.206,0.129,1
Mmd,0.260315504,0.280199787,0.167,0.132,1
Mmd2,0.323648415,-0.270007635,0.026,0.04,1
Mme,0.893329473,-0.280570297,0.042,0.044,1
Mmel1,0.901729375,-0.515791892,0.016,0.015,1
Mmgt1,0.24323539,1.100755564,0.039,0.022,1
Mmgt2,0.088666867,0.437192564,0.084,0.048,1
Mmp11,0.059118156,-2.060476893,0.013,0.037,1
Mmp15,0.086340137,0.610804266,0.032,0.011,1
Mmp16,0.406764923,0.105962593,0.842,0.812,1
Mmp17,0.060973898,-0.629347986,0.077,0.125,1
Mmp19,0.449560627,-0.290964756,0.032,0.044,1
Mmp21,0.105101624,2.043835715,0.01,0,1
Mmp23,0.54940492,-0.667011331,0.006,0.011,1
Mmp24,0.123833103,0.324887298,0.331,0.279,1
Mmrn2,0.782143401,-0.459007188,0.058,0.062,1
Mms19,0.051647168,0.436803928,0.296,0.228,1
Mms22l,0.092731291,0.210506622,0.113,0.07,1
Mmut,0.744028276,-0.400850287,0.103,0.11,1
Mn1,0.482865214,-0.28917511,0.084,0.099,1
Mnat1,0.811618364,0.006402279,0.54,0.54,1
Mnd1,0.372649425,-0.28341946,0.01,0.018,1
Mns1,0.721398244,-0.046430817,0.119,0.129,1
Mnt,0.130570824,-0.917875263,0.096,0.132,1
Moap1,0.229987914,1.320108829,0.013,0.004,1
Mob1a,0.117674236,0.315851982,0.135,0.092,1
Mob1b,0.831890957,-0.062625878,0.267,0.254,1
Mob2,0.209002833,-0.476663508,0.222,0.254,1
Mob3a,0.95847715,0.205893788,0.113,0.118,1
Mob3b,0.866776855,-0.919537197,0.01,0.011,1
Mob3c,0.137494522,1.588864625,0.023,0.007,1
Mob4,0.426190803,-0.225582714,0.463,0.485,1
Mobp,0.577002362,-0.76419716,0.01,0.015,1
Mocos,0.59643644,0.767711969,0.016,0.011,1
Mocs1,0.40847181,-0.289020573,0.077,0.096,1
Mocs2,0.261988662,-0.312737822,0.196,0.232,1
Mocs3,0.599142101,-0.496304305,0.023,0.029,1
Mog,0.596020089,-0.490031249,0.016,0.022,1
Mogat1,0.401905529,-0.143451774,0.013,0.022,1
Mogs,0.366462156,0.544971977,0.061,0.044,1
Mok,0.033266603,0.37183026,0.389,0.301,1
Mon1a,0.122698051,0.509687329,0.141,0.099,1
Mon1b,0.334385256,1.434066047,0.016,0.007,1
Mon2,0.648916349,-0.11962956,0.479,0.493,1
Morc1,0.387862908,-1.642992872,0.01,0.004,1
Morc2a,0.093582554,0.248295508,0.36,0.279,1
Morc2b,0.314638491,-0.293325588,0.183,0.213,1
Morc3,0.904588131,0.10265518,0.254,0.25,1
Morc4,0.338095779,0.388353622,0.103,0.081,1
Morf4l1,0.765424857,-0.068576315,0.617,0.592,1
Morf4l2,0.175405056,0.121660055,0.457,0.397,1
Morn1,0.064744841,0.215270461,0.299,0.232,1
Morn2,0.681834199,-0.097177561,0.347,0.36,1
Morn3,0.966952741,0.384396902,0.023,0.022,1
Morn4,0.534214857,0.301699118,0.125,0.11,1
Morrbid,0.761230092,0.565667019,0.026,0.022,1
Mosmo,0.04098031,0.400148849,0.363,0.287,1
Mospd1,0.923070676,-0.188007658,0.08,0.081,1
Mospd2,0.48803187,0.026478112,0.215,0.188,1
Mospd3,0.592181555,0.011887327,0.106,0.092,1
Mov10,0.469646193,0.103814039,0.148,0.125,1
Mov10l1,0.395974005,0.239163043,0.096,0.077,1
Mpc1,0.866349937,0.06700249,0.508,0.5,1
Mpc2,0.407970932,-0.263118642,0.26,0.287,1
Mpdu1,0.955026574,0.07237257,0.096,0.096,1
Mpdz,0.264915548,0.063502149,0.534,0.452,1
Mpg,0.173455976,0.774350867,0.096,0.066,1
Mphosph10,0.531361321,-0.265384514,0.138,0.154,1
Mphosph6,0.610217091,0.042064954,0.084,0.074,1
Mphosph8,0.558712194,-0.030665636,0.45,0.415,1
Mphosph9,0.488146863,0.014635305,0.373,0.338,1
Mpi,0.524441679,-0.551745257,0.084,0.096,1
Mplkip,0.839505468,-0.188811853,0.203,0.191,1
Mpnd,0.467366085,-0.21715234,0.161,0.184,1
Mpp1,0.847147345,0.123478402,0.206,0.199,1
Mpp2,0.25867138,0.525128463,0.141,0.11,1
Mpp3,0.195799266,-0.694620722,0.071,0.099,1
Mpp4,0.630656059,-0.420018222,0.064,0.074,1
Mpp5,0.006116491,0.35279297,0.386,0.268,1
Mpp6,0.182474756,0.139666552,0.367,0.309,1
Mpp7,0.238960161,0.134178703,0.457,0.393,1
