,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pip5kl1,7.67665755757318e-05,0.181357878,0.317,0.201,1
Pipox,0.242475348,-0.006587104,0.002,0.008,1
Pir,0.195511765,0.025415669,0.133,0.103,1
Pirb,0.867115492,-0.003303738,0.004,0.005,1
Pirt,0.193960324,0.044369692,0.092,0.069,1
Pisd,0.022227618,-0.062453094,0.209,0.28,1
Pithd1,0.749448266,-0.018105012,0.146,0.156,1
Pitpna,0.153954965,0.078520792,0.782,0.73,1
Pitpnb,0.555969269,-0.076202359,0.51,0.513,1
Pitpnc1,0.078431763,0.081228442,0.843,0.804,1
Pitpnm1,0.027571582,-0.104170834,0.272,0.341,1
Pitpnm2,0.502333408,-0.007196299,0.375,0.402,1
Pitpnm2os1,0.147778308,0.027294612,0.038,0.021,1
Pitpnm2os2,0.264210586,0.001157876,0.011,0.021,1
Pitpnm3,0.731588496,-0.075554034,0.465,0.466,1
Pitrm1,0.358251564,-0.052970342,0.256,0.278,1
Pitx1,0.036926897,0.053793968,0.058,0.029,1
Pitx2,0.790465838,-0.032755678,0.148,0.153,1
Pitx3,0.970499204,-0.001560568,0.013,0.013,1
Piwil1,0.87214183,-0.007328446,0.009,0.008,1
Piwil2,0.06323764,0.024643066,0.063,0.034,1
Piwil4,0.357984962,0.002073662,0.002,0,1
Pja1,0.000438352,-0.120064289,0.108,0.193,1
Pja2,0.063516215,-0.096765708,0.802,0.828,1
Pjvk,0.278998137,-0.003571565,0,0.003,1
Pkd1,0.192516566,0.06167231,0.773,0.712,1
Pkd1l1,0.473129356,-0.000636712,0.002,0.005,1
Pkd1l2,0.955574698,-0.036984933,0.025,0.024,1
Pkd1l3,0.078591942,0.048190157,0.09,0.058,1
Pkd2,0.372725892,0.018159541,0.272,0.243,1
Pkd2l2,0.000690943,0.091449299,0.252,0.161,1
Pkdcc,0.87955188,-0.003596353,0.043,0.045,1
Pkhd1,0.098197655,0.019552552,0.018,0.005,1
Pkhd1l1,0.982296941,-0.003435002,0.013,0.013,1
Pkia,0.8203272,-0.015921242,0.831,0.828,1
Pkib,0.006224198,0.194269884,0.366,0.291,1
Pkig,0.884114231,-0.006894513,0.375,0.397,1
Pklr,0.870960815,-0.000783783,0.004,0.005,1
Pkm,0.430914804,-0.074993232,0.485,0.505,1
Pkmyt1,0.972858318,0.00307577,0.013,0.013,1
Pkn1,0.853398967,-0.013710076,0.492,0.468,1
Pkn2,0.121864082,0.068936972,0.719,0.667,1
Pkn3,0.278998137,-0.001555074,0,0.003,1
Pknox1,0.286296446,0.031023683,0.155,0.13,1
Pknox2,0.918534841,-0.006584538,0.404,0.402,1
Pkp1,0.346683398,-0.130296764,0.007,0.013,1
Pkp2,0.59945045,0.018063639,0.047,0.04,1
