,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm10401,0.59144929,0.005332234,0.004,0.002,1
Gm10406,0.417342788,0.009439697,0.048,0.061,1
Gm10415,0.330201364,0.003184032,0.002,0,1
Gm10419,0.007184389,-0.059544318,0.323,0.43,1
Gm10421,0.135843678,0.03003379,0.042,0.025,1
Gm10425,0.136191543,-0.014259096,0.004,0.013,1
Gm1043,0.16606188,0.093634111,0.585,0.591,1
Gm10432,0.402948168,-0.006099575,0.014,0.021,1
Gm10433,0.444620619,0.012247058,0.008,0.004,1
Gm10440,0.306401045,-0.002085949,0,0.002,1
Gm10445,0.306401045,-0.001023578,0,0.002,1
Gm10447,0.306401045,-0.001132164,0,0.002,1
Gm10451,0.16783824,0.005937291,0.004,0,1
Gm10457,0.031921689,-0.125778414,0.02,0.044,1
Gm10465,0.306401045,-0.003605562,0,0.002,1
Gm10466,0.59144929,0.006051475,0.004,0.002,1
Gm10471,0.752859433,0.002783267,0.008,0.006,1
Gm10475,0.006469499,0.068236433,0.044,0.015,1
Gm10479,0.075778315,-0.004931942,0,0.006,1
Gm10482,0.537149422,0.000620781,0.002,0.004,1
Gm10484,0.886028618,0.010864886,0.056,0.055,1
Gm10501,2.59123781025082e-05,-0.069874669,0.08,0.174,0.688906484
Gm10503,0.593083823,0.003570397,0.004,0.002,1
Gm10505,0.306401045,-0.002802691,0,0.002,1
Gm10516,0.047294823,-0.03873314,0.341,0.432,1
Gm10530,0.339720973,0.00621571,0.006,0.002,1
Gm10532,0.046208264,0.042561617,0.052,0.027,1
Gm10538,0.067099509,0.041001255,0.044,0.023,1
Gm10544,0.156342695,0.099805208,0.236,0.214,1
Gm10545,0.438098239,0.030399036,0.038,0.029,1
Gm10549,0.040187018,-0.008261126,0,0.008,1
Gm10550,0.04513076,0.138871526,0.319,0.285,1
Gm10558,0.07543192,0.087049898,0.2,0.164,1
Gm10561,0.330201364,0.004440466,0.002,0,1
Gm10563,0.222251594,0.065998562,0.226,0.197,1
Gm10564,0.306401045,-0.002904705,0,0.002,1
Gm10570,0.00179408,-0.051113738,0.032,0.078,1
Gm10575,0.25139688,-0.001305258,0.01,0.019,1
Gm10578,0.794855187,0.021999977,0.048,0.052,1
Gm10584,0.330201364,0.004911553,0.002,0,1
Gm10602,0.147435628,-0.001591546,0,0.004,1
Gm10603,0.197945343,0.000648638,0.03,0.046,1
Gm10605,0.381611129,-0.007220736,0.004,0.008,1
Gm10614,0.618002466,0.000915333,0.004,0.006,1
Gm10619,0.330201364,0.001050578,0.002,0,1
Gm10629,0.856632544,0.042064521,0.072,0.071,1
Gm10631,0.928118703,0.014019096,0.026,0.027,1
Gm10634,0.173441933,0.053143359,0.086,0.065,1
Gm10635,0.306401045,-0.002604317,0,0.002,1
Gm10636,0.355329266,-0.005621964,0.012,0.006,1
Gm10637,0.696157188,0.000290582,0.006,0.004,1
Gm10638,0.059128243,-0.030705071,0.024,0.046,1
Gm10640,0.147435628,-0.005689656,0,0.004,1
Gm10642,0.075778315,-0.005672163,0,0.006,1
Gm10643,0.292315035,-0.01415347,0.002,0.006,1
Gm10644,0.227286135,0.006407762,0.024,0.038,1
Gm10646,0.306401045,-0.005615022,0,0.002,1
Gm10648,0.147435628,-0.005296188,0,0.004,1
Gm10649,0.013346362,-0.095366343,0.453,0.568,1
Gm10655,0.306401045,-0.001117895,0,0.002,1
Gm10658,0.753662644,0.041590636,0.363,0.403,1
Gm10660,0.59144929,0.002385957,0.004,0.002,1
Gm10681,0.095249108,-0.005022224,0.072,0.105,1
Gm10684,0.752611218,0.011654066,0.026,0.023,1
Gm10685,0.306401045,-0.004459312,0,0.002,1
Gm10687,0.10973525,0.012374289,0.014,0.004,1
