,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc25a36,1.36E-40,-0.202151662,0.694,0.783,3.60E-36
Slc25a37,1.64E-19,-0.039654282,0.116,0.17,4.35E-15
Slc25a38,0.007709713,-0.000180038,0.067,0.079,1
Slc25a39,1.13E-22,-0.060656913,0.133,0.195,3.00E-18
Slc25a4,6.35E-24,-0.114364428,0.453,0.543,1.69E-19
Slc25a40,0.02727049,-0.007969386,0.271,0.292,1
Slc25a41,0.000461127,0.004377892,0.016,0.01,1
Slc25a42,2.04E-06,-0.04099524,0.429,0.479,0.054161448
Slc25a43,5.08E-06,0.02008329,0.049,0.034,0.135010812
Slc25a44,0.192871128,0.003052677,0.187,0.199,1
Slc25a45,0.101484663,-0.000388452,0.001,0.002,1
Slc25a46,8.93E-12,-0.058179098,0.425,0.488,2.38E-07
Slc25a47,0.021242581,-0.007420971,0.082,0.094,1
Slc25a48,0.166541568,0.001162362,0.008,0.01,1
Slc25a5,1.25E-14,-0.048899141,0.123,0.169,3.32E-10
Slc25a51,2.85E-10,-0.034127028,0.237,0.288,7.57E-06
Slc25a53,0.458498472,-0.00298866,0.112,0.117,1
Slc25a54,0.968560907,-0.000898612,0.003,0.003,1
Slc26a1,0.06992767,0.003114887,0.006,0.004,1
Slc26a10,8.48E-13,0.033808092,0.082,0.053,2.25E-08
Slc26a11,0.034086979,-0.009873976,0.037,0.044,1
Slc26a2,0.000775506,-0.010336835,0.052,0.066,1
Slc26a3,0.433089951,0.000583739,0.004,0.005,1
Slc26a4,0.264570636,0.004503894,0.054,0.05,1
Slc26a5,0.001847954,-0.015274857,0.006,0.011,1
Slc26a6,0.425547572,-0.002350429,0.012,0.013,1
Slc26a7,0.015552894,-0.001623386,0.007,0.011,1
Slc26a8,9.45E-07,-0.009716736,0.153,0.187,0.025133315
Slc27a1,4.65E-15,-0.045889911,0.197,0.255,1.24E-10
Slc27a2,0.435613458,-0.004418144,0.057,0.061,1
Slc27a3,4.38E-10,-0.016683276,0.023,0.041,1.17E-05
Slc27a4,4.14E-07,-0.0289533,0.246,0.287,0.010997964
Slc27a5,0.199901092,-0.000922854,0.004,0.005,1
Slc27a6,0.592178231,4.89E-05,0.002,0.003,1
Slc28a1,0.100800812,-0.001770887,0.026,0.03,1
Slc28a2,0.389455515,-0.000110077,0.002,0.003,1
Slc28a3,0.210191204,-0.002367212,0.006,0.007,1
Slc29a1,0.001025962,-0.015756321,0.039,0.05,1
Slc29a2,8.35E-09,-0.020745542,0.053,0.077,0.000221959
Slc29a3,0.047391577,0.00187715,0.041,0.049,1
Slc29a4,0.000115725,-0.013418247,0.064,0.081,1
Slc2a1,1.96E-13,-0.023948637,0.087,0.126,5.22E-09
Slc2a10,0.112063303,-0.000373914,0,0.001,1
Slc2a12,0.054666515,0.005834233,0.122,0.135,1
Slc2a13,0.000366185,0.13937188,0.831,0.835,1
