,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm13175,0.590788607,0.411576826,0.01,0.009,1
Bend5,3.42E-16,-0.439486268,0.176,0.259,9.10E-12
Gm12796,0.132675735,0.411525363,0.039,0.032,1
Gpsm1,2.13E-05,0.411419121,0.211,0.176,0.565768286
Bex2,9.36E-17,-0.41518044,0.349,0.45,2.49E-12
Slc17a9,0.012924102,0.410685865,0.068,0.055,1
Gm45645,0.000738568,0.410415863,0.276,0.252,1
Gm15991,0.019259366,0.410381484,0.159,0.144,1
Gm11773,0.265966757,0.410376682,0.024,0.02,1
4933433G19Rik,0.000547627,0.41032797,0.24,0.213,1
Gm33125,0.524920201,0.410316964,0.117,0.115,1
A730035I17Rik,0.555627681,0.410069409,0.02,0.018,1
Pias3,0.816037771,0.40996524,0.035,0.034,1
Gm15283,5.21E-06,0.409898708,0.347,0.314,0.138444561
Elmsan1,0.000244705,0.409832689,0.228,0.199,1
Gm20700,0.086670833,0.40922124,0.088,0.078,1
Tmem255a,0.104864714,0.40921954,0.072,0.063,1
4930594M22Rik,0.099135782,0.409210884,0.063,0.054,1
Gm46329,0.566999567,0.409117967,0.014,0.013,1
Oplah,0.460561881,0.408645067,0.039,0.036,1
Gm49267,0.122423009,0.408219084,0.038,0.032,1
Bex3,5.73E-20,-0.449676366,0.301,0.409,1.52E-15
Tmem236,0.627263501,0.407767543,0.025,0.023,1
Mrln,0.90213276,0.407726762,0.029,0.03,1
Pappa2,0.258814422,0.407442799,0.06,0.055,1
Pih1d2,0.339222895,0.407432876,0.029,0.026,1
Bhlhe40,4.24E-09,-0.18444158,0.277,0.351,0.000112612
Bicral,4.79E-07,0.151160493,0.776,0.774,0.012731869
Xdh,0.414151226,0.407015076,0.03,0.027,1
Cfap97d2,0.598547548,0.406403469,0.018,0.016,1
Slc10a1,0.834370443,0.406334374,0.035,0.036,1
Uts2,0.779987494,0.405985804,0.012,0.012,1
Gapdhs,0.167662522,0.405964947,0.112,0.105,1
Bloc1s2,2.91E-11,-0.334106499,0.27,0.345,7.75E-07
4930518C09Rik,0.787196187,0.405624175,0.014,0.013,1
Gm7697,0.453420208,0.40529266,0.015,0.013,1
Bloc1s6,8.42E-07,-0.656468731,0.044,0.071,0.022397703
4930417H01Rik,0.111814534,0.404913211,0.029,0.024,1
Bmerb1,3.18E-37,0.345424662,0.848,0.823,8.44E-33
Gm48784,0.162844931,0.404099422,0.034,0.028,1
Bmp1,3.75E-19,0.622676647,0.334,0.249,9.97E-15
Bmp6,2.53E-13,-0.902720219,0.067,0.117,6.73E-09
Rcan2,4.24E-05,0.403545371,0.303,0.274,1
Ano5,0.700505852,0.403187943,0.051,0.049,1
Timp1,0.059987577,0.403122936,0.031,0.024,1
Gm28940,0.842481334,0.403020912,0.045,0.045,1
Mrap2,0.002216154,0.402978601,0.204,0.182,1
Lrrc55,0.095518292,0.402534204,0.133,0.122,1
Thnsl2,0.666378871,0.402483592,0.02,0.018,1
Gm44992,0.558891104,0.402223686,0.013,0.012,1
Bmpr1b,3.00E-11,-0.394466576,0.206,0.274,7.97E-07
Gm48163,0.745375183,0.401762729,0.013,0.014,1
Gm16043,0.148742061,0.40162822,0.136,0.128,1
Tsks,0.325620948,0.401601804,0.04,0.036,1
B020010K11Rik,0.291720609,0.401433285,0.019,0.016,1
Vinac1,0.23057295,0.400916217,0.089,0.082,1
Bmyc,1.83E-07,-0.252648619,0.282,0.343,0.004852051
Gm15764,0.01121111,0.400884117,0.146,0.129,1
Vmn1r21,0.47972123,0.400673093,0.013,0.011,1
Vmn2r53,0.178919063,0.400670294,0.037,0.031,1
Gm16116,0.788995129,0.400645281,0.019,0.018,1
Gm49027,0.637597345,0.40063661,0.041,0.039,1
Tmem217,0.998733569,0.400305326,0.038,0.038,1
Ctsk,0.081789128,0.40027722,0.054,0.045,1
Bnip3,4.01E-09,-0.35376918,0.252,0.32,0.000106577
Boc,3.65E-08,-0.15584809,0.657,0.715,0.000971587
Gm17747,0.930531641,0.399854849,0.018,0.018,1
Gm14004,0.625753608,0.399627025,0.023,0.022,1
4930524O07Rik,0.485712516,0.399382891,0.016,0.018,1
Lamc2,0.41090061,0.399152385,0.053,0.049,1
Bola1,7.45E-09,-0.53156232,0.073,0.112,0.000198076
Gm29811,0.746861271,0.399104526,0.026,0.025,1
Scml2,0.727348179,0.399015485,0.017,0.016,1
Flot1,0.000166085,0.398686213,0.252,0.225,1
Gm16239,0.955453918,0.398532944,0.011,0.011,1
Mak,0.43944334,0.398036931,0.065,0.061,1
Gm12064,2.10E-06,0.398003146,0.435,0.407,0.055857253
AI662270,0.178578053,0.39779636,0.037,0.031,1
Gm28154,0.116258777,0.397422124,0.026,0.02,1
Ltbp4,0.067795932,0.396742035,0.086,0.075,1
Gm47712,0.695796237,0.396061358,0.012,0.011,1
