,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
5430402O13Rik,0.919087866,-0.54796391,0.052,0.053,1
5430403G16Rik,0.403427407,-0.179526421,0.068,0.053,1
5430405H02Rik,0.432163875,-0.105101873,0.549,0.583,1
5430416N02Rik,0.257806624,-0.553993538,0.056,0.077,1
5430431A17Rik,0.822420305,-0.091448762,0.126,0.132,1
5530401A14Rik,1.01E-05,0.668369472,0.605,0.52,0.267575554
5530601H04Rik,0.694538334,-0.076415102,0.397,0.417,1
5730405O15Rik,0.497216099,-0.279966679,0.077,0.09,1
5730409E04Rik,0.410814562,0.145587505,0.074,0.061,1
5730414N17Rik,0.481096887,0.771193693,0.032,0.024,1
5730455P16Rik,0.798249322,0.012756047,0.208,0.216,1
5730480H06Rik,0.010176885,0.710570623,0.257,0.187,1
5730507C01Rik,0.695270749,0.148405277,0.034,0.029,1
5730522E02Rik,0.595429548,-0.141351851,0.492,0.496,1
5830416I19Rik,0.570491206,-0.41267238,0.009,0.013,1
5830432E09Rik,0.029651002,1.216768417,0.074,0.04,1
5830444B04Rik,0.579447884,-0.186421736,0.016,0.021,1
5830448L01Rik,0.415866865,-0.421001936,0.074,0.09,1
5830454E08Rik,0.975134724,-0.319059959,0.043,0.042,1
5930430L01Rik,0.907943091,-0.027401728,0.093,0.09,1
6030407O03Rik,0.826468278,-0.245228345,0.009,0.011,1
6030442K20Rik,0.88434835,-0.042385126,0.077,0.074,1
6030443J06Rik,0.996324513,-0.075134908,0.257,0.256,1
6030458C11Rik,0.276017666,-0.264435631,0.223,0.256,1
6030498E09Rik,0.998911933,0.419907844,0.016,0.016,1
6230400D17Rik,0.662797288,-0.145693345,0.106,0.116,1
6330403K07Rik,0.36022853,-0.360010666,0.298,0.327,1
6330403L08Rik,0.99806116,-0.094837356,0.032,0.032,1
6330408M09Rik,0.261148316,-0.811615135,0.011,0.021,1
6330409D20Rik,0.029215897,1.218665165,0.081,0.045,1
6330410L21Rik,0.628514029,0.035909441,0.029,0.024,1
6330411D24Rik,0.733218043,-0.025638217,0.826,0.844,1
6330415G19Rik,0.62519806,-1.12066393,0.036,0.042,1
6330418K02Rik,0.294012471,-0.494304017,0.097,0.119,1
6330562C20Rik,0.683129283,-0.059646248,0.034,0.04,1
6330576A10Rik,0.00814908,0.553303378,0.194,0.127,1
6430548M08Rik,0.10482291,0.292116652,0.363,0.309,1
6430550D23Rik,0.644968899,-0.306835959,0.187,0.195,1
6430553K19Rik,0.003267248,2.273355595,0.029,0.003,1
6430562O15Rik,0.711519192,-0.024923765,0.045,0.04,1
6430571L13Rik,0.32776706,-0.387936473,0.032,0.045,1
6430573P05Rik,0.42938271,0.51687444,0.02,0.013,1
6430590A07Rik,0.553372947,0.107817429,0.244,0.23,1
6530401F13Rik,0.754363597,-0.112149073,0.233,0.222,1
6530402F18Rik,0.144943176,0.794436895,0.074,0.05,1
6530403H02Rik,0.128865357,-0.743179067,0.002,0.011,1
6530409C15Rik,0.010024913,0.382771734,0.533,0.475,1
6530411M01Rik,0.178266089,-0.629174266,0.005,0.013,1
6530413G14Rik,0.808693536,0.048378059,0.011,0.013,1
6530437J22Rik,0.165202663,0.287024474,0.074,0.05,1
6720427I07Rik,0.025213302,0.363537674,0.424,0.367,1
6720483E21Rik,0.210867195,-0.794885537,0.02,0.034,1
6720489N17Rik,0.496825283,-0.308974086,0.077,0.09,1
6820408C15Rik,0.794528445,0.146160305,0.07,0.066,1
7420701I03Rik,0.838131373,-0.335720237,0.05,0.053,1
7530416G11Rik,0.001497527,-1.398148157,0.018,0.061,1
8030442B05Rik,0.278261859,-0.47302769,0.014,0.024,1
8030451A03Rik,0.579812629,-0.005669559,0.018,0.013,1
8030451O07Rik,0.000229187,0.543403838,0.348,0.232,1
8030453O22Rik,0.743157351,0.755122303,0.016,0.013,1
