,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cblif,0.850537394,-0.118494479,0.009,0.01,1
Cbll1,0.868194533,-0.026944215,0.234,0.225,1
Cbr1,0.001701803,0.276706105,0.101,0.064,1
Cbr3,0.215271074,0.026434136,0.018,0.012,1
Cbr4,6.28E-07,1.07513017,0.098,0.048,0.015486064
Cbwd1,0.062220804,-0.285830903,0.391,0.409,1
Cbx1,4.89E-10,0.51930724,0.455,0.32,1.21E-05
Cbx2,0.019679582,1.117882852,0.014,0.005,1
Cbx3,0.000730335,-0.486578286,0.374,0.417,1
Cbx4,0.513068732,-0.175411736,0.129,0.115,1
Cbx5,0.123349845,0.111088297,0.421,0.378,1
Cbx6,0.239253795,-0.125100704,0.398,0.406,1
Cbx7,0.044463558,0.208291658,0.119,0.092,1
Cbx8,0.155963899,0.923267079,0.021,0.014,1
Cby1,1.87E-07,-1.061620022,0.136,0.22,0.004601718
Cc2d1a,0.000218455,0.432992008,0.123,0.075,1
Cc2d1b,0.018140663,0.229271871,0.268,0.219,1
Cc2d2a,0.097232509,-0.127782505,0.32,0.343,1
Cc2d2b,0.000862617,0.660692838,0.072,0.041,1
Ccar1,1.53E-48,0.895075524,0.824,0.643,3.77E-44
Ccar2,4.27E-05,0.570702487,0.201,0.136,1
Ccbe1,0.004086505,0.917320944,0.106,0.073,1
Ccdc106,0.006485649,-0.592903107,0.11,0.149,1
Ccdc107,0.116697551,-0.213590478,0.162,0.188,1
Ccdc110,0.220280059,-0.827091636,0.012,0.019,1
Ccdc112,8.56E-20,1.241801098,0.253,0.115,2.11E-15
Ccdc113,0.087581266,0.589340277,0.035,0.023,1
Ccdc114,6.10E-06,2.821607086,0.011,0.001,0.150418898
Ccdc115,0.053209415,-1.465957797,0.011,0.022,1
Ccdc116,3.39E-06,1.648292189,0.038,0.012,0.083651449
Ccdc117,0.007123982,0.27708249,0.133,0.096,1
Ccdc12,0.000534478,0.39354746,0.294,0.225,1
Ccdc120,0.024506564,0.686251437,0.066,0.045,1
Ccdc122,7.51E-05,0.474398051,0.21,0.144,1
Ccdc124,0.07407723,-0.515951286,0.049,0.068,1
Ccdc125,0.011136536,0.72514416,0.049,0.029,1
Ccdc126,2.78E-08,0.923611011,0.138,0.07,0.000686403
Ccdc127,0.016067444,-0.334917912,0.176,0.213,1
Ccdc13,0.31217293,-0.094098775,0.051,0.041,1
Ccdc130,7.41E-06,0.679967961,0.153,0.092,0.182890562
Ccdc134,0.700145292,-0.233279732,0.07,0.074,1
Ccdc136,0.001433986,0.222744002,0.602,0.546,1
Ccdc137,0.913476899,0.006410535,0.158,0.156,1
Ccdc138,0.01599153,-0.307221278,0.28,0.322,1
Ccdc14,0.00718319,0.238856948,0.084,0.055,1
Ccdc141,3.13E-33,2.363559113,0.144,0.029,7.73E-29
Ccdc142,0.000737687,0.640206824,0.101,0.063,1
Ccdc142os,0.056480324,-1.09059017,0.028,0.043,1
Ccdc146,0.000104204,1.643236695,0.035,0.013,1
Ccdc148,0.194784801,-0.011229748,0.703,0.724,1
Ccdc149,0.005088244,0.222470678,0.524,0.456,1
Ccdc15,0.979189451,0.040920828,0.066,0.066,1
Ccdc150,0.024199988,-0.892156675,0.1,0.127,1
Ccdc151,0.00621805,-0.932685032,0.046,0.075,1
Ccdc155,0.02131846,0.009594439,0.127,0.093,1
Ccdc157,0.003688379,0.372787115,0.199,0.15,1
Ccdc158,0.047120099,1.478564665,0.028,0.016,1
Ccdc159,0.037278301,0.370379933,0.119,0.092,1
Ccdc160,0.001587782,-0.380668184,0.04,0.075,1
Ccdc162,0.012844444,0.474832927,0.1,0.07,1
Ccdc163,0.016684399,0.925329207,0.023,0.011,1
Ccdc167,1.45E-09,-1.268511809,0.109,0.206,3.57E-05
Ccdc169,9.02E-05,1.270938726,0.041,0.017,1
Ccdc17,0.043018721,-1.541427739,0.008,0.019,1
Ccdc171,1.18E-22,1.257393901,0.649,0.538,2.90E-18
Ccdc173,0.091980108,0.050603747,0.288,0.248,1
Ccdc174,1.09E-06,0.413712673,0.516,0.41,0.027005926
Ccdc175,0.064133656,1.715463796,0.011,0.005,1
Ccdc177,0.994667085,0.065485201,0.084,0.084,1
Ccdc178,0.00678295,1.676242773,0.018,0.007,1
Ccdc18,0.089899885,0.679791001,0.032,0.021,1
Ccdc181,0.000193224,0.647570889,0.074,0.039,1
Ccdc183,0.001637886,-2.274400891,0.006,0.026,1
Ccdc186,4.20E-13,0.693317833,0.505,0.359,1.04E-08
Ccdc189,3.39E-05,-1.094743683,0.04,0.088,0.836455623
Ccdc191,0.077635599,0.149356867,0.426,0.374,1
Ccdc192,0.398538325,-0.682598285,0.015,0.02,1
ccdc198,0.46585446,-1.078148262,0.021,0.026,1
Ccdc22,0.864599702,0.132925502,0.103,0.101,1
Ccdc24,0.086603187,-1.25574369,0.017,0.028,1
Ccdc25,0.042717045,0.223434853,0.256,0.213,1
