,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Garem1,1.95210466680368e-14,0.391239987286319,0.754,0.705,4.81603742347135e-10
Klhdc1,1.96818242844688e-14,-0.578401667614991,0.235,0.328,4.8557028692213e-10
Gm29123,2.01469939740651e-14,-1.3513581884656,0.016,0.062,4.9704648833416e-10
Nomo1,2.01473136895637e-14,0.792760214788968,0.19,0.109,4.97054376035226e-10
Mrpl39,2.02234475409477e-14,0.870023912091502,0.123,0.058,4.98932674282721e-10
Gm47760,2.0511441539726e-14,2.75851040415695,0.039,0.007,5.0603777422658e-10
Sh3glb1,2.11562962648854e-14,0.396979406682519,0.647,0.538,5.21946985150988e-10
Rabggta,2.12004000156382e-14,0.813667372935734,0.16,0.085,5.23035068785809e-10
Lrp8os2,2.12743838733081e-14,-0.876059799197729,0.15,0.233,5.24860324538384e-10
Ric8a,2.15481194280778e-14,0.697839109820734,0.159,0.084,5.31613654410106e-10
Gm50013,2.16469951165672e-14,-0.549391773601209,0.183,0.275,5.34053016520829e-10
Sept7,2.2066105878862e-14,-0.280547492203333,0.67,0.747,5.44392898137404e-10
1810059H22Rik,2.22219656696191e-14,3.03459109885083,0.03,0.003,5.48238115035172e-10
Cbx3,2.24615299114504e-14,-0.439253160807904,0.319,0.417,5.54148404445393e-10
March6,2.25210946535056e-14,0.370312009008715,0.69,0.6,5.55617926196637e-10
Ptpn14,2.29212414209772e-14,1.74240736520487,0.051,0.013,5.65489947096928e-10
Magi1,2.39538211241795e-14,-0.115615043673432,0.968,0.991,5.90964720954633e-10
Nwd1,2.429823001835e-14,1.3152290046974,0.094,0.04,5.99461632782714e-10
Rabif,2.43192006478295e-14,0.777893696195279,0.156,0.083,5.99978999182601e-10
Pced1b,2.47714270694766e-14,-0.459084096493676,0.312,0.409,6.11135877231057e-10
Il4ra,2.49848878045656e-14,5.34694059173316,0.021,0,6.16402167026437e-10
Gm10575,2.5832208052805e-14,2.02037884878229,0.045,0.01,6.37306404870751e-10
4930517O19Rik,2.597808640059e-14,-0.284316123605704,0.384,0.484,6.40905369588955e-10
C230014O12Rik,2.62376988587517e-14,1.40264207208023,0.11,0.051,6.47310268544263e-10
Rnf144b,2.64345202617206e-14,-0.603582896312392,0.178,0.267,6.5216604937691e-10
Cdadc1,2.69438447650442e-14,0.459375547981316,0.519,0.398,6.64731594198405e-10
Kat6a,2.7114942016404e-14,0.525124494133635,0.489,0.378,6.68952734486703e-10
Brms1l,2.73795873714852e-14,0.426716225360487,0.479,0.359,6.75481800041911e-10
Ndfip2,2.77520267902863e-14,-0.289019229991232,0.671,0.734,6.84670252943154e-10
Rnf39,2.80764391403089e-14,0.917823893732709,0.104,0.046,6.9267383003056e-10
Cinp,2.82098267730218e-14,0.580002993006364,0.339,0.234,6.9596463631722e-10
Zfp612,2.83676176083834e-14,-0.493794233144177,0.334,0.422,6.99857494016427e-10
Bbs9,2.85044106764417e-14,0.530996901602533,0.521,0.42,7.03232315798493e-10
Tmem87a,2.92686678496252e-14,0.568760817719164,0.437,0.329,7.22087304518105e-10
Ro60,2.94448933049221e-14,-0.409570237932905,0.407,0.497,7.26434962725734e-10
Tgfb1i1,2.95093742948647e-14,0.813472773907995,0.114,0.052,7.28025773228607e-10
Rnf121,3.01486094243722e-14,0.480209753100522,0.47,0.361,7.43796343108686e-10
Stam2,3.03132090200164e-14,0.537232563500139,0.669,0.617,7.47857179732825e-10
Olfr732,3.06319382554686e-14,4.92111642464466,0.022,0,7.55720548700665e-10
Srp54c,3.07864046879737e-14,1.15604354719836,0.118,0.057,7.59531390056999e-10
