,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Fmc1,0.255610637570782,0.207652584566921,0.047,0.062,1
Gm49527,0.255712895953117,0.375420652738502,0.034,0.048,1
Uimc1,0.25572356703365,0.214663021577072,0.375,0.47,1
Smpdl3a,0.255812957739885,0.0998660427694844,0.02,0.03,1
Gm10516,0.255903462941127,0.434923229370672,0.201,0.247,1
Ero1l,0.255973997516058,0.324019434280489,0.167,0.203,1
Mcemp1,0.256100957576672,1.27266285492504,0.02,0.012,1
Xpo4,0.256183748196152,0.47993102112265,0.314,0.321,1
Esf1,0.256228443639455,0.492152592105772,0.341,0.349,1
Tm6sf1,0.256329266861631,0.531915341868973,0.289,0.286,1
Itk,0.256450871018074,0.405737760253019,0.015,0.024,1
Gm33524,0.256461834446904,0.940003867186941,0.098,0.084,1
Zbtb9,0.256621505471898,0.425012637058643,0.12,0.151,1
Ech1,0.256940201297359,1.35892865982046,0.034,0.025,1
Adi1,0.256988497468414,-0.0979016001949669,0.017,0.027,1
Sec61b,0.257045544779332,1.56816011702642,0.029,0.021,1
Spx,0.257178786510269,0.506413722858388,0.027,0.039,1
Ssrp1,0.257194126023559,0.583140683363305,0.159,0.143,1
Polr2f,0.257484535465268,1.03743510225701,0.081,0.067,1
Epc2,0.25781631240458,0.270323392092366,0.26,0.32,1
Slc35b4,0.257887622314463,0.746126683925411,0.032,0.045,1
Gm15561,0.257899234567976,0.480596374796238,0.044,0.06,1
1600002K03Rik,0.258178451316089,0.940544471021511,0.047,0.035,1
4930512B01Rik,0.258205312071469,0.353378138164803,0.48,0.543,1
Ddx10,0.258211198420673,0.517689187479473,0.392,0.423,1
Zfp934,0.25823625018404,0.549310779120778,0.348,0.361,1
Lrp1,0.258348367850034,0.151083870917767,0.444,0.539,1
Maob,0.258362793775169,-0.807279303602719,0.01,0.018,1
Il17re,0.258365327158697,1.00246827135831,0.02,0.012,1
Frs2,0.258612992763176,0.41169077615302,0.461,0.505,1
Mrpl24,0.258682370104455,0.351816891915822,0.176,0.217,1
Prpf38a,0.258906968606883,0.316934890495571,0.127,0.159,1
Mfsd4b4,0.25896221243012,-0.126597894969156,0.027,0.039,1
Nat10,0.259076053965223,0.41847954052617,0.076,0.097,1
Sirt2,0.259076386726786,0.383528976445836,0.223,0.273,1
Thra,0.259169713313682,0.158009467380291,0.478,0.595,1
Mlh3,0.259202626497532,0.316275685729296,0.167,0.205,1
Gm26777,0.259334670215534,0.279140818424447,0.159,0.196,1
Coq3,0.259382693286812,0.591780599512889,0.27,0.267,1
Gm38593,0.259391014615057,-0.0729183566430658,0.042,0.056,1
Mybl2,0.259433797936337,1.44353643445961,0.029,0.021,1
2500002B13Rik,0.259502701410995,0.823729771299393,0.02,0.012,1
Ebpl,0.259584679455534,0.112557290918289,0.088,0.111,1
Khk,0.259589885960038,-0.395470588181275,0.01,0.018,1
Hps4,0.259627097435936,0.119956680747854,0.4,0.483,1
Mkrn2os,0.25969260037521,1.10244123224006,0.02,0.012,1
Gm26964,0.259764368560293,0.122251115419895,0.081,0.102,1
Tob1,0.259868615494674,0.492256921050228,0.042,0.057,1
Fads6,0.259935193410443,0.918054333543301,0.054,0.042,1
Gm16251,0.259946365765833,-0.13665383454519,0.017,0.027,1
Atf2,0.260035236746603,0.0924819276802056,0.522,0.626,1
Samd13,0.260229291647731,-0.103590363978611,0.017,0.027,1
4921507P07Rik,0.260278146521981,0.48286852908126,0.071,0.092,1
Plekhf2,0.260310050084751,1.2115734714592,0.039,0.029,1
Med1,0.260331537703695,0.234516190412397,0.265,0.322,1
Lrrc14b,0.260353656507098,0.0844208501411288,0.02,0.03,1
Gm26811,0.260392954472664,0.269328671140141,0.078,0.099,1
A830082K12Rik,0.260403857492332,0.185253934089524,0.162,0.196,1
Trim36,0.260471172196603,0.404374930294126,0.056,0.074,1
Ly75,0.260644886545093,-0.0761053670340104,0.01,0.018,1
Rassf5,0.260912546416577,0.212147136168953,0.145,0.177,1
Cdk2ap2,0.260937536379875,0.21652619774556,0.017,0.027,1
Tmod2,0.260963069747339,0.0879685706734631,0.502,0.621,1
Gm16973,0.261063021428921,0.169605254251593,0.037,0.051,1
Gm17168,0.2611062340948,0.222076203804252,0.054,0.071,1
Pgam1,0.261106553002215,0.432234835522334,0.152,0.185,1
Fam172a,0.261129991939916,0.198825598811351,0.669,0.761,1
Cyb5a,0.261163167752284,0.204828699704895,0.225,0.272,1
Prpsap2,0.261196981085317,0.304125739387572,0.11,0.136,1
Gm34354,0.261337714159983,0.435451692559929,0.093,0.116,1
Zfp454,0.261444298919746,0.232650532223509,0.044,0.06,1
Gm47391,0.261526316590324,0.280871378620446,0.01,0.018,1
Ccdc127,0.261538330718799,0.587052485255007,0.145,0.181,1
Ing5,0.261663629802542,0.766322328632821,0.054,0.042,1
Tmem231,0.261736320990267,0.669359694636659,0.123,0.107,1
Asb14,0.261752961108761,0.704889116967941,0.096,0.081,1
Klhl35,0.261787042603968,-0.0666251930750033,0.022,0.033,1
Smarcc1,0.261860606099714,0.295381914590156,0.5,0.547,1
Sf3a2,0.261870740883241,0.0264128501237444,0.032,0.045,1
Gm4013,0.261879464860531,-0.250616128828409,0.01,0.018,1
Poll,0.261879464860531,-0.353954759547042,0.01,0.018,1
B230317F23Rik,0.261899037157815,0.258317727865947,0.103,0.128,1
Prdx1,0.262332696230896,0.128890007390208,0.091,0.113,1
Rad1,0.262358028625423,0.205308848234107,0.017,0.027,1
Grid2ip,0.262374531506921,-0.153977295155761,0.02,0.03,1
Gapdhs,0.262389849619289,0.878711004500099,0.157,0.146,1
0710001A04Rik,0.26240980487703,-0.178820874636484,0.01,0.018,1
Arrdc2,0.262586749610289,0.0700356286274202,0.01,0.018,1
Gm15689,0.262629229910997,0.277948090398087,0.042,0.057,1
March2,0.262747804724846,0.234552832820407,0.309,0.38,1
Gm30332,0.262940886215309,-0.0565185992225761,0.01,0.018,1
Cplane1,0.262988364077085,0.16198223809145,0.824,0.91,1
