,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Dync2h1,1.79610317932608e-05,0.652594900600141,0.578,0.621,0.443116615371538
Gm28375,2.90757621264169e-05,0.680492182844104,0.613,0.672,0.717328127420831
Gm16189,3.03362404136065e-05,0.768335870158009,0.558,0.601,0.748425387244087
Dctn1,4.12352246490878e-05,0.684637926813013,0.571,0.614,1
Rsrc1,4.26280832135014e-05,0.614612663951162,0.648,0.739,1
Rpl6,5.62245172403669e-05,0.96527898192453,0.526,0.553,1
Gtpbp2,7.98214515145383e-05,0.885514082204353,0.531,0.58,1
1810034E14Rik,8.42631509027048e-05,0.615113105967576,0.613,0.669,1
BC0F70,0.000115909718981389,-1.68769642757533,0.973,0.498,1
Btbd1,0.000119752748223684,0.601569806434942,0.568,0.606,1
Insr,0.000141735024644132,0.661638006745528,0.561,0.615,1
Tet3,0.000213350313470077,0.685465299382238,0.635,0.718,1
Cntnap5b,0.000220131399799732,0.672024030431719,0.672,0.733,1
1700024B18Rik,0.000238461606124032,0.867028860764317,0.511,0.541,1
Arnt2,0.000335748734919411,0.582181422237059,0.605,0.677,1
Dync1li2,0.00035935489633917,0.68967952493978,0.548,0.624,1
Wdr37,0.000500051008384766,0.619016785991026,0.608,0.691,1
Agrp,0.000516647152633019,0.604278634181448,0.61,0.696,1
Dennd5a,0.000717523275991573,0.829235865770379,0.479,0.507,1
Qk,0.000772900316998922,0.893084752043994,0.499,0.543,1
Utrn,0.00129216182671947,0.618604833659764,0.543,0.597,1
Celf3,0.00143603450751347,0.749815100444572,0.531,0.583,1
Fnip1,0.00173611135427817,0.604085168228783,0.558,0.653,1
Ascc2,0.00173655949317499,0.790196347116368,0.481,0.519,1
Map4k4,0.00216223015289778,0.680496302898632,0.519,0.572,1
Kdm5a,0.00321512223421942,0.631991631289363,0.526,0.592,1
Sfmbt1,0.00358918558522948,0.672914031483835,0.484,0.514,1
Wwp1,0.00401136626304148,0.753694627622771,0.506,0.561,1
Ggps1,0.00464645703358441,0.650795218894475,0.509,0.552,1
Wscd2,0.00489301674935461,0.792855405555669,0.467,0.504,1
Zwint,0.00512328564670369,0.744572498745546,0.467,0.52,1
Usp40,0.00553674110392994,0.746352301599756,0.459,0.506,1
Depdc5,0.0061308601430293,0.638395168717975,0.484,0.532,1
Manf,0.00633416788099684,0.697247123160078,0.496,0.545,1
Smchd1,0.00755149972928879,0.804755781018169,0.479,0.54,1
Gnas,0.0096859773359736,0.725674177449095,0.563,0.658,1
Zfand5,0.0104568195773359,0.763171859903249,0.474,0.525,1
Syngr1,0.0122362691692593,0.735972703701107,0.471,0.54,1
Cox4i1,0.0152307848685834,0.796552148422396,0.471,0.524,1
4933432K03Rik,0.0162161610726244,0.625383004376345,0.486,0.536,1
Zc3h6,0.0162300309878241,0.76648140236337,0.479,0.522,1
Pam,0.0181338128578583,0.6086068915055,0.486,0.536,1
Akap13,0.0193961661015731,0.654943310989496,0.526,0.612,1
Aftph,0.0253847224574746,0.706475529490498,0.467,0.523,1
Plekhm2,0.0276577831307297,0.639723291259183,0.459,0.518,1
AW554918,0.0331677876693357,0.631863282836116,0.459,0.503,1
Clcn3,0.0397516053830134,0.586311688662362,0.524,0.638,1
Cplx1,0.040964863242856,0.638343872081034,0.469,0.538,1
Hagh,0.0430794891185396,0.626798226693427,0.474,0.541,1
Scn1b,0.0521519235741031,0.665392018393684,0.494,0.583,1
Arhgap17,0.0699754086581902,0.612292194219906,0.464,0.531,1
Psap,0.0756482502739041,0.58187861265818,0.479,0.564,1
Bbip1,0.0761814599261863,0.583646585396258,0.501,0.588,1
Morf4l1,0.0836009805443833,0.651147374058694,0.467,0.553,1
Gm47271,0.0869989665226574,0.595799175641499,0.548,0.646,1
4930455C13Rik,0.0896599478661418,0.581056222836482,0.491,0.574,1
A630089N07Rik,0.115053281136861,0.64380111749157,0.447,0.52,1
Mecp2,0.127508260463602,0.585344944231435,0.467,0.544,1
Ubr1,0.133506282967783,0.604861483295395,0.444,0.504,1
Suds3,0.148541360780344,0.58734477035742,0.439,0.503,1
Lrig2,0.154753953298993,0.644333682432264,0.432,0.505,1
Ubp1,0.165461280306906,0.600252748312622,0.494,0.59,1
Cacng7,0.225192668315119,0.584992605430351,0.442,0.534,1
Ptp4a2,0.311793971306038,0.603677911620534,0.447,0.547,1
Slc20a1,0.375890337640671,0.613101694380626,0.424,0.519,1
Actr3,0.400079181777342,0.604560885866036,0.422,0.502,1
Lmo4,0.71172156388605,0.633018429271602,0.417,0.507,1
Atpif1,0.843684590690645,0.745078670624376,0.444,0.563,1
Ckb,0.900083141790773,0.644662650803775,0.457,0.571,1
