,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm15609,0.05902142,0.63336647,0.021,0.014,1
Gm15614,0.609839674,-0.127010641,0.153,0.157,1
Gm15624,0.127250765,-0.159107174,0.068,0.079,1
Gm15627,0.104490415,0.560812774,0.019,0.013,1
Gm15631,0.946121387,-0.025071139,0.09,0.089,1
Gm15632,8.10E-08,-0.569018172,0.1,0.148,0.001889612
Gm15638,1.17E-05,-1.086053022,0.018,0.037,0.272402728
Gm15663,0.002009612,-0.741192696,0.012,0.023,1
Gm15672,0.445784129,-0.044773581,0.127,0.135,1
Gm15674,0.856421734,0.14961361,0.01,0.011,1
Gm15675,0.64138913,0.353828892,0.035,0.033,1
Gm15679,2.56E-09,-0.577148934,0.107,0.162,5.96E-05
Gm15680,6.49E-15,-0.365170788,0.597,0.678,1.51E-10
Gm15687,0.176381546,-0.577752261,0.025,0.031,1
Gm15688,0.677012471,0.149381056,0.047,0.045,1
Gm15689,3.66E-16,-1.512002523,0.026,0.072,8.53E-12
Gm15690,0.181520266,0.37806906,0.035,0.028,1
Gm15700,0.410560424,-0.286301157,0.025,0.029,1
Gm15704,0.198335818,0.320563943,0.028,0.023,1
Gm15706,0.05142141,-0.161174879,0.15,0.17,1
Gm15708,0.433135378,-0.111439243,0.026,0.029,1
Gm15721,0.004412782,-0.710017906,0.01,0.019,1
Gm15722,0.315133038,-0.287225804,0.018,0.022,1
Gm15723,0.81320104,0.061157181,0.067,0.065,1
Gm15726,0.63905571,0.159656614,0.106,0.102,1
Gm15728,0.003286892,-0.59669411,0.031,0.046,1
Gm15729,0.288574383,-0.134809274,0.014,0.011,1
Gm15738,0.670346051,0.00455101,0.967,0.971,1
Gm15743,0.501777797,0.098517285,0.022,0.025,1
Gm15747,0.010520093,-0.552749837,0.03,0.043,1
Gm15758,0.140349557,0.670881279,0.012,0.008,1
Gm15764,0.000121765,0.376345626,0.218,0.175,1
Gm15774,0.171380881,0.243542927,0.033,0.027,1
Gm15775,0.507850496,-0.241140057,0.028,0.031,1
Gm15777,0.615199657,-0.05975689,0.015,0.013,1
Gm15787,0.195359459,0.017963227,0.302,0.324,1
Gm15788,0.030341007,-0.338473626,0.038,0.05,1
Gm15809,0.947110091,0.100095313,0.044,0.044,1
Gm15810,0.875007862,0.052963525,0.728,0.747,1
Gm15813,5.67E-14,-0.513496713,0.218,0.309,1.32E-09
Gm15816,0.889492238,0.03681844,0.009,0.01,1
Gm15832,0.083347847,-0.35939032,0.042,0.052,1
Gm15834,0.094834301,0.216866681,0.363,0.351,1
Gm15850,0.528902636,-0.487164192,0.013,0.015,1
Gm15860,0.020953027,0.554531461,0.092,0.075,1
Gm15862,0.489027678,0.41294379,0.027,0.024,1
Gm15867,0.55480179,0.266076176,0.039,0.036,1
Gm15879,0.889476041,0.183835703,0.054,0.055,1
Gm15880,0.00079144,-0.605250179,0.033,0.052,1
Gm15886,0.028845676,-0.11205891,0.445,0.473,1
Gm15892,0.124099439,-0.110680617,0.08,0.092,1
Gm15893,0.712389725,-0.240234493,0.016,0.015,1
Gm15902,0.961623986,0.116421976,0.055,0.055,1
Gm15903,0.679247308,-0.180745526,0.036,0.038,1
Gm15904,0.001447921,-0.354522302,0.113,0.141,1
Gm15910,0.004579914,-0.511131658,0.045,0.062,1
Gm15911,0.083257491,0.507209409,0.014,0.009,1
Gm15912,0.960589191,0.229027935,0.035,0.035,1
Gm15918,0.299000394,0.088769687,0.035,0.04,1
Gm15927,0.848104252,0.046646147,0.034,0.035,1
Gm15929,0.849436536,0.763431663,0.026,0.025,1
Gm15938,2.51E-05,-0.881168152,0.02,0.039,0.58434241
Gm15939,0.079109063,-0.100760248,0.036,0.046,1
Gm15942,0.397337476,-0.521378125,0.011,0.013,1
Gm15943,0.2027188,-0.248556608,0.073,0.082,1
Gm15952,6.70E-09,0.316835315,0.558,0.493,0.000156371
Gm15956,0.393240224,-0.096540653,0.013,0.016,1
Gm15965,0.252009643,-0.009457292,0.319,0.34,1
Gm15976,0.345611679,-0.047410082,0.013,0.016,1
Gm15990,0.104445428,-0.386056068,0.019,0.025,1
Gm15991,0.08187403,-0.00551817,0.159,0.178,1
Gm15996,0.046832797,0.605655337,0.022,0.014,1
Gm15997,0.067439334,-0.313805226,0.043,0.053,1
Gm15998,0.928060059,-0.026054019,0.071,0.071,1
Gm16000,0.537153747,0.030299397,0.324,0.315,1
Gm16001,0.185475206,-0.585704237,0.011,0.015,1
Gm16008,0.987389516,-0.049725235,0.053,0.053,1
Gm16023,0.929093691,0.066909654,0.146,0.147,1
Gm16033,0.475374503,-0.282371829,0.019,0.022,1
Gm16041,0.082449618,-0.655549463,0.007,0.011,1
Gm16043,0.006585399,-0.326040587,0.147,0.174,1
Gm16046,0.014814089,0.579843606,0.041,0.028,1
Gm1604a,0.299464446,-0.056875496,0.067,0.075,1
Gm1604b,0.784144,0.178855073,0.022,0.021,1
Gm16050,0.177025874,-1.014924079,0.016,0.021,1
Gm16054,0.000172479,-0.141560301,0.291,0.344,1
Gm16055,0.023273047,-0.272026859,0.062,0.078,1
Gm16059,0.50969769,0.160126201,0.04,0.036,1
Gm16062,0.24000462,-0.003147519,0.109,0.098,1
Gm16066,0.742666897,-0.039791192,0.169,0.165,1
Gm16068,0.000657868,-0.191189614,0.184,0.223,1
Gm16070,0.905944855,0.053310234,0.049,0.05,1
Gm16083,0.128112189,0.147565772,0.405,0.391,1
Gm16087,0.084756272,-0.039628224,0.078,0.092,1
Gm16091,0.254379253,0.100556054,0.252,0.238,1
Gm16093,0.398963194,0.004644824,0.251,0.262,1
Gm16095,0.259931383,-0.068481611,0.016,0.021,1
Gm16099,0.027261669,-0.607147088,0.019,0.029,1
Gm16105,5.34E-07,-0.17565306,0.788,0.847,0.01245335
Gm16116,0.09947519,0.622453597,0.022,0.016,1
Gm16122,0.155065001,0.490724317,0.029,0.023,1
Gm16124,0.818819072,-0.00658089,0.107,0.105,1
Gm16126,0.309871992,0.000540961,0.507,0.532,1
Gm16145,0.666126601,0.351430006,0.019,0.017,1
Gm16146,0.010286074,-0.95583172,0.005,0.011,1
Gm16150,0.015325357,-0.320065832,0.103,0.123,1
Gm16151,0.241172139,-0.18839061,0.017,0.021,1
Gm16152,1.76E-15,0.554063252,0.417,0.32,4.10E-11
Gm16153,0.936776067,0.134977064,0.199,0.202,1
Gm16156,0.997903715,0.024315969,0.016,0.016,1
Gm16159,0.012690281,-0.670532657,0.023,0.034,1
Gm16168,0.002788239,-0.235384068,0.258,0.293,1
Gm16169,0.208364523,-0.784304086,0.015,0.019,1
Gm16172,0.246561025,-0.164186147,0.039,0.046,1
Gm16178,0.000829908,-0.284307857,0.179,0.216,1
Gm16183,3.62E-32,-0.39479713,0.746,0.854,8.45E-28
Gm16185,2.30E-11,-1.031488938,0.032,0.071,5.38E-07
Gm16189,0.006600743,-0.106493973,0.503,0.543,1
Gm16196,0.1116681,0.231102507,0.057,0.047,1
Gm16201,0.757227618,-0.007984465,0.011,0.012,1
Gm16206,0.41402012,0.169949432,0.015,0.012,1
Gm16208,0.670732065,-0.35594424,0.014,0.016,1
Gm16212,0.179806394,0.479814445,0.013,0.009,1
Gm16213,0.069233106,-0.742829693,0.008,0.013,1
Gm16214,0.589966502,0.106312837,0.268,0.264,1
Gm16222,0.736858401,0.749074035,0.017,0.016,1
Gm16223,0.117171335,-0.281305798,0.046,0.056,1
Gm16226,5.85E-10,-0.478645889,0.197,0.267,1.36E-05
Gm16230,0.814560495,0.047539944,0.033,0.032,1
Gm16234,0.003331779,-0.665440665,0.011,0.021,1
Gm16235,0.63505544,0.435314458,0.021,0.019,1
Gm16239,0.147895601,-0.459113422,0.014,0.019,1
Gm16240,0.700162874,-0.110872586,0.015,0.016,1
