,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Taf1d,0.000157253,-0.193315911,0.796,0.887,1
Taf2,0.995632759,0.099287404,0.432,0.458,1
Taf3,0.023751554,-0.127053052,0.406,0.489,1
Taf4,0.032818603,-0.221416249,0.179,0.219,1
Taf4b,0.263499406,-0.045851266,0.186,0.208,1
Taf5,0.613126199,0.233449018,0.108,0.102,1
Taf5l,0.102729309,-0.284263193,0.135,0.162,1
Taf6,0.627398426,0.124480121,0.414,0.424,1
Taf6l,0.453112498,-0.001043946,0.09,0.102,1
Taf7,0.014794852,-0.17623311,0.223,0.283,1
Taf7l,0.000274239,-0.416376485,0.13,0.197,1
Taf7l2,0.012723133,-1.403008662,0.003,0.017,1
Taf8,0.796228119,0.053846054,0.159,0.155,1
Taf9,0.635066819,0.215559633,0.026,0.03,1
Taf9b,0.148625441,-0.343747867,0.036,0.05,1
Tafa1,1.79E-22,-0.238893164,1,0.999,4.19E-18
Tafa2,1.93E-71,1.613737657,0.691,0.342,4.50E-67
Tafa4,0.001493479,-0.734670187,0.048,0.088,1
Tafa5,0.454810776,0.049354399,0.524,0.575,1
Tagap1,0.101978724,-0.04070538,0.043,0.061,1
Tagln3,0.054501303,-0.116300807,0.172,0.213,1
Taldo1,0.034799255,0.521686524,0.232,0.201,1
Tamm41,0.156745786,-0.090357839,0.059,0.077,1
Tanc1,3.59E-06,0.432012837,0.709,0.684,0.083690178
Tanc2,1.01E-20,-0.234780976,1,0.996,2.37E-16
Tango2,0.714042304,0.04198575,0.828,0.845,1
Tango6,0.208957449,0.409894848,0.228,0.217,1
Tank,0.932941323,0.152951538,0.402,0.42,1
Taok1,0.010460531,0.165270302,0.75,0.762,1
Taok2,0.758011777,0.10090089,0.333,0.349,1
Taok3,8.36E-12,0.496288554,0.737,0.689,1.95E-07
Tap2,0.001768827,1.432128346,0.033,0.014,1
Tapbp,0.88500966,0.019438588,0.057,0.059,1
Tapbpl,0.480218855,0.052241696,0.049,0.057,1
Tapt1,0.040890058,0.396200008,0.304,0.275,1
Tarbp1,0.964326839,0.240139943,0.21,0.217,1
Tarbp2,0.800709881,0.13508775,0.159,0.168,1
Tardbp,0.61572123,0.070326892,0.576,0.622,1
Tarm1,9.70E-07,1.297025935,0.099,0.046,0.022616728
Tars,0.268186028,-0.039237296,0.108,0.126,1
Tars2,0.727448982,0.211281277,0.189,0.204,1
Tarsl2,0.040000641,-0.140164401,0.353,0.416,1
Tas1r1,0.877766202,0.014425244,0.033,0.034,1
Tasor,1.30E-05,-0.247629437,0.419,0.545,0.303226136
Tasor2,0.732343675,0.025579299,0.757,0.806,1
Tasp1,0.045618881,-0.084702014,0.703,0.762,1
Tatdn1,3.70E-05,-0.189184092,0.438,0.56,0.86235678
Tatdn2,0.520850155,0.385218194,0.108,0.102,1
Tatdn3,0.998373153,0.15729849,0.351,0.371,1
Tax1bp1,0.040611353,-0.06445793,0.621,0.699,1
Tax1bp3,0.098259631,-0.497520391,0.016,0.029,1
Taz,0.155989717,0.269514468,0.455,0.449,1
Tbc1d1,1.39E-25,1.095914565,0.539,0.345,3.25E-21
Tbc1d10a,0.978718906,0.203217281,0.107,0.108,1
Tbc1d10b,0.104713991,-0.111512854,0.202,0.237,1
Tbc1d10c,0.238106954,-0.067334548,0.005,0.01,1
Tbc1d12,0.973326508,0.176071448,0.409,0.434,1
Tbc1d13,0.904952153,0.240429529,0.217,0.228,1
