,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gal3st1,0.686278847,0.098486798,0.054,0.052,1
Gal3st3,0.008796261,0.2902461,0.22,0.194,1
Gal3st4,0.002464357,0.483918549,0.078,0.057,1
Galc,3.84E-05,-0.185384838,0.358,0.416,0.896369049
Gale,7.15E-07,-0.537018262,0.07,0.107,0.016683806
Galk1,0.071312251,0.289296612,0.094,0.08,1
Galk2,0.730618698,0.079213639,0.25,0.257,1
Galm,0.360738146,-0.534543881,0.021,0.025,1
Galns,1.52E-06,0.789838485,0.141,0.1,0.035462377
Galnt1,0.489013058,0.002032367,0.885,0.908,1
Galnt10,0.065295866,0.177307496,0.223,0.204,1
Galnt11,1.28E-07,-0.151791477,0.813,0.861,0.002978551
Galnt12,0.990119318,0.059651615,0.115,0.116,1
Galnt13,0.184665559,-0.050551838,0.961,0.961,1
Galnt14,0.907932102,0.035721275,0.48,0.493,1
Galnt16,9.14E-39,0.529873758,0.786,0.728,2.13E-34
Galnt17,0.005733405,0.174466306,0.483,0.462,1
Galnt18,0.01991452,0.053825547,0.903,0.912,1
Galnt2,0.016856622,0.175538514,0.493,0.473,1
Galnt3,0.761305527,-0.34993899,0.009,0.01,1
Galnt7,0.335789502,-0.005535774,0.526,0.548,1
Galnt9,5.41E-06,0.124703298,0.895,0.901,0.126253314
Galntl6,6.27E-08,-0.16862311,0.94,0.951,0.001462442
Galt,0.354118638,0.034388977,0.16,0.17,1
Gamt,0.28854828,-0.331115365,0.011,0.014,1
Gan,0.188267364,0.105304754,0.261,0.246,1
Ganab,0.042128341,0.22299776,0.256,0.235,1
Ganc,0.825560058,-0.008833068,0.173,0.177,1
Gap43,8.49E-06,-0.118213972,0.884,0.93,0.198056943
Gapdh,1.35E-11,0.428638901,0.542,0.469,3.15E-07
Gapdhs,0.000103088,0.559307345,0.151,0.116,1
Gapvd1,0.036490331,0.102835233,0.777,0.803,1
Gar1,0.030770496,-0.149247771,0.089,0.107,1
Garem1,0.650915001,0.014340424,0.733,0.753,1
Garnl3,2.54E-27,0.294105589,0.951,0.931,5.92E-23
Gars,0.020937182,0.15428141,0.455,0.434,1
Gart,0.029060602,0.211186207,0.274,0.25,1
Gas2,0.009140817,-0.089802362,0.425,0.466,1
Gas2l1,0.000648189,-0.148321152,0.237,0.28,1
Gas2l3,0.512339962,-0.066859536,0.156,0.162,1
Gas5,6.61E-12,-0.325600242,0.549,0.633,1.54E-07
Gas6,0.128598495,-0.02885966,0.653,0.68,1
Gas7,0.670572941,0.041323561,0.728,0.756,1
Gas8,0.002954528,-0.140720411,0.403,0.445,1
Gask1a,0.360239017,-0.329424183,0.01,0.013,1
Gask1b,1.67E-08,-0.641144269,0.063,0.105,0.000388902
Gata4,0.128448787,-0.756494637,0.008,0.012,1
Gatad1,0.131935796,-0.028514216,0.264,0.285,1
Gatad2a,0.741870202,0.084700663,0.324,0.325,1
Gatad2b,0.070161443,0.070146086,0.811,0.815,1
Gatb,0.940127354,-0.023077287,0.131,0.13,1
Gatc,0.740132985,-0.110942374,0.057,0.059,1
Gatd1,0.452229721,0.295517726,0.077,0.072,1
Gatd3a,0.057402319,-0.027755633,0.079,0.095,1
Gatm,0.70106955,0.679062248,0.017,0.016,1
Gba,0.612453717,0.168183732,0.087,0.084,1
Gba2,1.70E-07,-0.232985229,0.461,0.527,0.003968807
Gbe1,0.099923582,-0.232836928,0.168,0.185,1
Gbf1,7.07E-07,0.156181923,0.855,0.851,0.016492168
Gbx1,0.04109148,-0.450344712,0.025,0.034,1
Gca,7.07E-06,-0.215328537,0.201,0.255,0.164996735
Gcat,0.338314228,0.253068768,0.014,0.011,1
Gcc1,0.000839214,-0.630725354,0.042,0.061,1
Gcc2,0.526445125,0.00273773,0.751,0.777,1
Gcdh,0.278016694,0.175638137,0.131,0.121,1
Gcfc2,0.650833457,0.111616681,0.199,0.197,1
Gclc,0.09193885,-0.066379399,0.483,0.511,1
Gclm,0.728189278,0.030090004,0.373,0.369,1
Gcm1,0.14885743,-0.458167894,0.01,0.014,1
Gcn1,0.001016028,0.247330684,0.425,0.39,1
Gcnt2,0.202869311,-0.053612618,0.305,0.328,1
Gcnt4,0.000311789,-0.206705631,0.253,0.297,1
Gcnt7,3.70E-07,0.319696958,0.512,0.457,0.008641245
Gcsh,0.006424649,0.388567838,0.096,0.075,1
Gda,0.012441402,-0.071500194,0.791,0.821,1
Gdap1,0.001000581,-0.097962566,0.541,0.595,1
Gdap1l1,0.161547882,0.280178307,0.197,0.186,1
Gdap2,0.004449993,-0.159048247,0.263,0.298,1
Gde1,0.002128688,-0.066801949,0.486,0.541,1
Gdf11,0.883721694,-0.035374529,0.041,0.04,1
Gdf9,0.368116826,-0.070432907,0.022,0.026,1
Gdi1,0.016840908,-0.063370301,0.37,0.407,1
Gdi2,0.007971339,-0.099273256,0.534,0.573,1
Gdpd1,0.795257822,0.053873953,0.542,0.566,1
Gdpd3,0.825838905,0.025399643,0.169,0.173,1
Gdpd5,0.018699884,0.153025889,0.506,0.487,1
Gdpgp1,0.363133267,0.198724963,0.106,0.1,1
Gem,0.032489001,-0.887039096,0.009,0.015,1
Gemin2,0.793434516,0.02995937,0.165,0.161,1
Gemin5,0.518982441,0.065334029,0.24,0.233,1
Gemin6,0.012692616,0.639152302,0.047,0.034,1
Gemin7,0.170656198,0.225013583,0.087,0.077,1
Gemin8,0.772007881,0.014131106,0.129,0.132,1
Gen1,0.100794926,-0.282650433,0.03,0.038,1
Get4,0.241587239,0.05660459,0.12,0.132,1
Gfer,0.409082662,-0.115557972,0.158,0.165,1
Gfm1,0.614805842,0.007556239,0.289,0.297,1
Gfm2,0.132827551,-0.087500333,0.576,0.601,1
Gfod1,1.35E-05,0.149556321,0.861,0.864,0.314177837
Gfod2,0.007221622,-0.034730062,0.488,0.459,1
Gfpt1,0.5587282,0.013159647,0.496,0.511,1
Gfpt2,0.046847523,-0.300851788,0.063,0.076,1
Gfra1,0.343428361,-0.237806858,0.018,0.021,1
Gfra2,0.000846146,0.263306873,0.403,0.374,1
Gfra4,0.057372886,0.296845642,0.137,0.121,1
Gga1,0.970252871,0.067458591,0.261,0.267,1
Gga2,0.023752869,0.181674759,0.312,0.289,1
Gga3,0.886578842,0.075700137,0.327,0.332,1
Ggact,0.631966662,0.070069463,0.786,0.802,1
Ggct,0.0035269,-0.432980143,0.071,0.093,1
Ggcx,0.056836745,-0.117362775,0.226,0.248,1
Ggh,0.002852675,0.670270252,0.068,0.049,1
Ggnbp1,0.362872447,0.130770245,0.07,0.063,1
Ggnbp2,1.20E-06,-0.155250727,0.754,0.807,0.027886239
Ggps1,0.011303307,0.10819099,0.714,0.703,1
Ggt7,0.00908736,-0.072749436,0.704,0.755,1
Ghdc,0.029544537,0.865381197,0.032,0.022,1
Ghitm,0.003095129,-0.099322184,0.191,0.226,1
Ghr,1.14E-07,-0.335386412,0.237,0.3,0.002657735
Ghrl,0.161038511,0.360938173,0.01,0.006,1
Gid4,0.005248475,0.362376441,0.298,0.276,1
Gid8,0.020340933,0.330802122,0.108,0.089,1
Gigyf1,0.937288077,0.110442499,0.307,0.311,1
Gigyf2,0.847912259,0.003719016,0.769,0.789,1
Gin1,0.18640509,0.175459579,0.318,0.306,1
Ginm1,0.298178518,0.181338143,0.198,0.19,1
Gins1,0.716099792,-0.088542536,0.065,0.068,1
Gins2,0.00701253,-0.447698008,0.051,0.068,1
Gins3,0.384674733,-0.080415122,0.049,0.055,1
Gins4,0.109077525,-0.104327866,0.036,0.044,1
Gipc1,0.156677046,-0.049509104,0.235,0.253,1
Gipr,0.123341963,-0.206773531,0.063,0.073,1
Git1,0.007562429,-0.058545057,0.162,0.192,1
Git2,0.843181495,0.097861635,0.375,0.382,1
Gja5,0.388203279,0.311593424,0.013,0.01,1
Gja6,0.57225968,0.069839681,0.009,0.011,1
Gk,8.08E-06,-0.181756184,0.45,0.513,0.188532874
Gk5,0.273965512,0.192042385,0.287,0.279,1
